"ID","CAMP_NAME","AVG_RATING","REVIEWS","PREDICT"
42125,"회산백련지 오토캠핑장",0,"토 토요 번째 방문인증 수단영수증",0
42126,"횡성 노다지야영장 불타는 삼촌",4.65," 회 명 참여 온수가 잘 나와요 이 키워드를 선택한 인원 개수대가 잘 되어있어요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 깨끗해요 이 키워드를 선택한 인원 더보기 ",1
42127,"횡성 노다지야영장 불타는 삼촌",4.65," 개 평점 명 참여 안내 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42128,"횡성 노다지야영장 불타는 삼촌",4.65," 자연인 리뷰 사진 팔로우 객실명 캠핑 블루존 노지캠핑장에 가고 싶어서 아무런 기대도 없이 방문 하게 됐는데 ",1
42129,"횡성 노다지야영장 불타는 삼촌",4.65," 블루님을 만나게 해준 캠핑장 ",1
42130,"횡성 노다지야영장 불타는 삼촌",4.65," 나에겐 최고의 연예인이고 힐링을 주시는 내외분을 만나게 되서 정말 영광이였습니다 ",1
42131,"횡성 노다지야영장 불타는 삼촌",4.65," 캠핑장님의 친절함과 위트도 너무 감사 하며 앞으로 자주자주 뵈러 가겠음다 블루존 잘 가꿔 주십쇼 이번주 또 갑니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42132,"횡성 노다지야영장 불타는 삼촌",4.65,"금 금요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 캠핑 블루존 정말 다좋은데 한가지 아쉬운점은 블루존쪽에 개수대가 멀다는점 개인적인 의견입니다",1
42133,"횡성 노다지야영장 불타는 삼촌",4.65," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42134,"횡성 노다지야영장 불타는 삼촌",4.65,"토 토요 번째 방문인증 수단예약 라라랜드 리뷰 사진 팔로우 객실명 실내 학교 교실 숙박 학 반 실내는 리뷰가 별로 없어 걱정했는데 생각보다 괜찮았습니다",1
42135,"횡성 노다지야영장 불타는 삼촌",4.65," 데크에서 장작도 피울 수 있어서 좋았어요 찜질방도 곧 하시는 것 같은데 홍보가 잘 안하시는 것 같아요 사장님아 엄청 친절하세요",1
42136,"횡성 노다지야영장 불타는 삼촌",4.65," 급하게 가서 준비된게 없었는데 다 빌려주셔서 잘 썼어요 냉장고도 짱 크고 보 려 빵빵하게 틀어주셔서 잘때 더워서 낮췄습니다 다만 와이파이아 안되는게 아쉬웠고 매트리스가 좀 딱딱한 편이긴 해요 그래도 명이서 보내긴 좋았어요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42137,"횡성 노다지야영장 불타는 삼촌",4.65,"토 토요 번째 방문인증 수단예약 파주 송송자매 리뷰 사진 팔로우 객실명 캠핑 그린존 조용하고 즐겁고 행복한 캠핑장 입니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42138,"횡성 노다지야영장 불타는 삼촌",4.65,"토 토요 번째 방문인증 수단예약 문주다훈다인아빠 리뷰 사진 팔로우 객실명 캠핑 그린존 캠장님이 워낙 친절하시고 재밌어요",1
42139,"횡성 노다지야영장 불타는 삼촌",4.65," 단순히 캠핑을 가는게 아닌 아이들과 체험을 해보고 다양한 게임들을 통해 가족의 화합이 더욱 증대 되는 것 같아요",1
42140,"횡성 노다지야영장 불타는 삼촌",4.65," 좋은 경험 할 수 있게 해주셔서 감사합니다",1
42141,"횡성 노다지야영장 불타는 삼촌",4.65," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42142,"횡성 노다지야영장 불타는 삼촌",4.65,"금 금요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 캠핑 그린존 생각지도 못한 채 방문한 캠핑장 뜻밖의 제가좋아하는 유튜브 블루님과의 하루",1
42143,"횡성 노다지야영장 불타는 삼촌",4.65,"너무좋은 분위기와 불타는삼촌 캠장님친절함에 올추석연휴 이 하루로 끝납니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42144,"횡성 노다지야영장 불타는 삼촌",4.65,"금 금요 번째 방문인증 수단예약 김예나 리뷰 사진 팔로우 객실명 캠핑 블루존 이용 방법 예약 후 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42145,"횡성 노다지야영장 불타는 삼촌",4.65,"화 화요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 캠핑 그린존 잔디밭이 넓어서 아이들이 뛰어놀기 좋아요",1
42146,"횡성 노다지야영장 불타는 삼촌",4.65," 너무 만족합니다",1
42147,"횡성 노다지야영장 불타는 삼촌",4.65," 온수가 잘 나와요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42148,"횡성 노다지야영장 불타는 삼촌",4.65,"금 금요 번째 방문인증 수단예약 크크크 리뷰 팔로우 객실명 캠핑 블루존 너무 더러워요",1
42149,"횡성 노다지야영장 불타는 삼촌",4.65,"화장실 리모델링 한지 얼만 안된거 같은데",0
42150,"횡성 노다지야영장 불타는 삼촌",4.65,"화장실 쓰레기통은 쓰고난 화장지가 튀어나오고 바닦은 물청소를 언제했는지",0
42151,"횡성 노다지야영장 불타는 삼촌",4.65,"개수대도 언제 닦으셨는지",1
42152,"횡성 노다지야영장 불타는 삼촌",4.65,"청소만 잘되어있으면 너무좋을듯 합니다",1
42153,"횡성 노다지야영장 불타는 삼촌",4.65," 반응 남기기 반응 남기기 방문 ",1
42154,"횡성 노다지야영장 불타는 삼촌",4.65," 요 번째 방문인증 수단예약 행밥투어 리뷰 사진 팔로워 팔로우 횡성더덕축제에서 맛본 기름 쫙 빠진 바비큐 맛있어요 반응 남기기 반응 남기기 방문 ",1
42155,"횡성 노다지야영장 불타는 삼촌",4.65,"금 금요 번째 방문인증 수단영수증",0
42156,"횡성동당미계곡캠핑장",4.34," 회 명 참여 화장실이 잘 되어있어요 이 키워드를 선택한 인원 깨끗해요 이 키워드를 선택한 인원 온수가 잘 나와요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 개수대가 잘 되어있어요 이 키워드를 선택한 인원 더보기 ",1
42157,"횡성동당미계곡캠핑장",4.34," 개 평점 명 참여 안내 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42158,"횡성동당미계곡캠핑장",4.34," 꼬오오오 리뷰 사진 팔로우 객실명 캠핑장 마운틴구역 번 이용 방법 예약 후목적 데이트동행 연인 배우자 세번째 방문인데 조용하고 깨끗해서 좋아요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42159,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 캠핑장 벨리구역 사이트 번 계곡물이 너무 맑아요",1
42160,"횡성동당미계곡캠핑장",4.34," 강원도 계곡공기가 무엇인지 알겠네요",1
42161,"횡성동당미계곡캠핑장",4.34," 자연의 힐링 잘하고 갑니다",1
42162,"횡성동당미계곡캠핑장",4.34," 화장실이 잘 되어있어요 반응 남기기 명 방문 ",1
42163,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약 리뷰 팔로우 객실명 캠핑장마운틴구역 번 캠핑장이 깨끗하게 잘 정돈된 환경 편한 느낌이 드네요 계곡물이 맑아서 송사리가 보이고 다슬기도 보이네요 그런데 물이 차서 그런지 다슬기 크기가 작아요",1
42164,"횡성동당미계곡캠핑장",4.34," 물이 참 깨끗해요 화장실 샤워실도 현대식이고 비데도 있고 온수도 나오네요 산과 산 사이로 흐르는 신선한 공기로 힐링 잘 하고 갑니다 화장실 청소하는 분주한 캠장 모습이 보이고 친절하게 주변 지역을 설명해 주시니 기분이 좋았어요 잘 쉬다 갑니다 처음 오시는 분께 이 곳 캠핑장을 추천할만 합니다",1
42165,"횡성동당미계곡캠핑장",4.34," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42166,"횡성동당미계곡캠핑장",4.34,"금 금요 번째 방문인증 수단예약 리뷰 팔로우 객실명 동당미펜션 호실 주변이 온통 숲으로 둘러 싸여 있어서 초록 공기가 온 몸을 휘감아주니 자연이 주는 기쁨에 감사가 저절로 우러나오네요 새벽녘의 새 소리에 잠이 깨고 바로 앞에 있는 맑은 물과 함께 행복한 쉼을 누렸습니다 밤 하늘의 별은 바로 머리 위에서 반짝이고 고즈넉한 숲 속의 향기는 바빴던 삶을 정화시켜 주기에 충분했습니다 아침 찍 어나서 주변 산책을 하고 싶어서 큰 계곡쪽으로 내려가니 큰 산과 흐르는 냇물이 좋았습니다 막히지 않으면 성남에서 시간 분안에 올 수 있는 가까운 곳에 좋은 펜션과 캠핑장이 위치 하고 있고 사장님은 친절하게 여기 저기 안내를 잘 해주셔서 고마웠습니다",1
42167,"횡성동당미계곡캠핑장",4.34," 다음에 적극 방문 추천하고 싶습니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42168,"횡성동당미계곡캠핑장",4.34,"금 금요 번째 방문인증 수단예약 횡성동당미계곡캠핑장 동당미펜션 ",1
42169,"횡성동당미계곡캠핑장",4.34," 금요 저희 동당미펜션 및 캠핑장을 찾아주셔서 감사합니다",0
42170,"횡성동당미계곡캠핑장",4.34," 리뷰 사진 팔로우 객실명 캠핑장 벨리구역 사이트 번 ",1
42171,"횡성동당미계곡캠핑장",4.34," 사장님 애매하게 친절하시다는 게 딱",1
42172,"횡성동당미계곡캠핑장",4.34,"설명이 전혀 없어서 초보캠퍼는 적응 어려울 것 같아요",1
42173,"횡성동당미계곡캠핑장",4.34," 아이있는 집은 밸리 ",0
42174,"횡성동당미계곡캠핑장",4.34," 번 추천",1
42175,"횡성동당미계곡캠핑장",4.34," 계곡내려가는계단 덜 위험하고 물 낮아서 놀기좋음",1
42176,"횡성동당미계곡캠핑장",4.34," 올챙이 고기있으니 어망 등 챙겨가시길",1
42177,"횡성동당미계곡캠핑장",4.34," 수영장 운영 ",1
42178,"횡성동당미계곡캠핑장",4.34," 화장실 청소는 안하시는 것 같은데 깨끗한 편",1
42179,"횡성동당미계곡캠핑장",4.34," 샤워실 문열면 바로 탈의실",1
42180,"횡성동당미계곡캠핑장",4.34," 커텐이라도 제발 전 잠깐 문잠그고 했어요",1
42181,"횡성동당미계곡캠핑장",4.34," 드라이기 없어요",0
42182,"횡성동당미계곡캠핑장",4.34," 매점없어서 불편",0
42183,"횡성동당미계곡캠핑장",4.34," 하나로마트 서원점 유현점 하루한번 다녀옴",0
42184,"횡성동당미계곡캠핑장",4.34," 장작만 원에 파시는데 습기먹어 잘 안탐",1
42185,"횡성동당미계곡캠핑장",4.34," 사가세요",1
42186,"횡성동당미계곡캠핑장",4.34," 바로 옆 도로인 건 단차가 있어 별로 위험하거나 시끄럽지 않아요",0
42187,"횡성동당미계곡캠핑장",4.34," 박에 원은 비싼 시설",0
42188,"횡성동당미계곡캠핑장",4.34," 그래도 두가족이나 대가족 러프하게 편하게 다녀오기엔 좋음 주차하기 편해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
42189,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약 머털쩌비 리뷰 사진 팔로워 팔로우 객실명 캠핑장 벨리구역 사이트 번 우선 사장님은 매우 친절하시고 좋았습니다 전체적으로 시설은 깔끔 했고요 매점은 없었던게 좀 아쉬웠어요 보통 편의점을 갈려면 차끌고 분은 나가야 합니다",1
42190,"횡성동당미계곡캠핑장",4.34," 우선 저희는 우중캠을 각오하고 가서 비오는건 뭐 문제 없었는데 사이트자체는 넓어도 바둑판 처럼 사이트와 사이트 간격이 없이 라인으로 구분되어 있어서 사람이 많으면 아마도 좀 시끄러울 수도 있겠다 싶었습니다",0
42191,"횡성동당미계곡캠핑장",4.34," 공용시설 관리가 잘돼요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42192,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약 웰링턴 리뷰 사진 팔로우 객실명 캠핑장 벨리구역 사이트 번 사이트에 우리밖에 없어서 너무 편하게 잘 놀다갑니다",1
42193,"횡성동당미계곡캠핑장",4.34," 벌레가 좀 많긴한데 캠핑장에 벌레야 당연히 있는 것이죠",0
42194,"횡성동당미계곡캠핑장",4.34," 온수도 잘 나오고 좋았습니다",1
42195,"횡성동당미계곡캠핑장",4.34," 다음에 또 갈게요 물놀이하기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42196,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 캠핑장 마운틴구역 번 화장실 깨끗하고 샤워시설도 잘 되어 있어요 사람들 많이 없을때 가서 전세캠 했네요 여름에 계곡 이용 하기 좋을 것 같아요 여름에 가고 싶은데 인기가 많아서 서둘러 예약 해야 할 지도",1
42197,"횡성동당미계곡캠핑장",4.34," 그늘이 많아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42198,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약 횡성동당미계곡캠핑장 동당미펜션 ",1
42199,"횡성동당미계곡캠핑장",4.34,"수 토요 감사합니다",1
42200,"횡성동당미계곡캠핑장",4.34," 추억에 남은 캠핑장이 되도록 하겠습니다요",0
42201,"횡성동당미계곡캠핑장",4.34," 꼬오오오 리뷰 사진 팔로우 객실명 캠핑장 마운틴구역 번 비가 와서 걱정했는데 문제없이 잘 쉬다 왔습니다 개수대가 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42202,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약 양이 리뷰 사진 팔로우 객실명 캠핑장 벨리구역 사이트 번 분위기 아주좋고 사장님 좋아요",1
42203,"횡성동당미계곡캠핑장",4.34,"비많이왔는데도 파쇄석이 높은지 물들어오는 거 없었고 화장실 샤워실 다 깨끗했어요 매너타임 전체소등시간 묻는데 피해만 안가게 편하게 놀으라는",1
42204,"횡성동당미계곡캠핑장",4.34," 고성방가 같은것만 아니면 텐트안에서 놀고 쉬라는 캬",1
42205,"횡성동당미계곡캠핑장",4.34," 시에 잠들었지만",1
42206,"횡성동당미계곡캠핑장",4.34," 이번주 또갑니다",1
42207,"횡성동당미계곡캠핑장",4.34," 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42208,"횡성동당미계곡캠핑장",4.34,"토 토요 번째 방문인증 수단예약",1
42209,"횡성산울림오토캠핑장",0,"방문 키워드 통계 그래프 예시입니다",0
42210,"횡성산울림오토캠핑장",0," 현재 명 참여 명 이상 참여하면 방문 키워드 통계가 공개됩니다 리뷰 쓰기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42211,"횡성초보캠핑장",0,"네이버 예약 주문 영수증으로 방문 인증한 후기입니다",0
42212,"횡성초보캠핑장",0," 리뷰 쓰기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42213,"후평숲캠핑장",0,"방문 키워드 통계 그래프 예시입니다",0
42214,"후평숲캠핑장",0," 현재 명 참여 명 이상 참여하면 방문 키워드 통계가 공개됩니다 리뷰 쓰기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42215,"후평숲캠핑장",0," 칼슘우유 리뷰 사진 팔로우 정말 친절해서 매번 가요",1
42216,"후평숲캠핑장",0," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42217,"후평숲캠핑장",0," 요 번째 방문인증 수단결제내역 리뷰 사진 팔로우 새로 생겨서 왔는데 조용하고 너무너무 깔끔하고 예뻐요 음료도 저렴해요 반응 남기기 반응 남기기 방문 ",1
42218,"후평숲캠핑장",0," 요 번째 방문인증 수단영수증 하루아지매 리뷰 사진 팔로우 조용하고 좋네요 반응 남기기 반응 남기기 방문 ",1
42219,"후평숲캠핑장",0,"토 토요 번째 방문인증 수단영수증 조아 리뷰 사진 팔로워 팔로우 커피 사갑니다 반응 남기기 반응 남기기 방문 ",1
42220,"후평숲캠핑장",0," 요 번째 방문인증 수단영수증 리뷰 사진 팔로우 장작 만원임 반응 남기기 반응 남기기 방문 ",1
42221,"후평숲캠핑장",0,"토 토요 번째 방문인증 수단영수증 서기서기 리뷰 사진 팔로우 굿 반응 남기기 반응 남기기 방문 ",1
42222,"후평숲캠핑장",0,"토 토요 번째 방문인증 수단영수증 하루콩한알 리뷰 사진 팔로우 ",0
42223,"후평숲캠핑장",0," 반응 남기기 반응 남기기 방문 ",1
42224,"후평숲캠핑장",0,"토 토요 번째 방문인증 수단영수증 달달달 리뷰 사진 팔로우 사장님친절하고 캠핑장도 좋아요 반응 남기기 반응 남기기 방문 ",1
42225,"후평숲캠핑장",0,"토 토요 번째 방문인증 수단영수증 레몬체리 리뷰 사진 팔로우 좋아요 반응 남기기 반응 남기기 방문 ",1
42226,"후평숲캠핑장",0," 요 번째 방문인증 수단영수증 레몬트리 리뷰 사진 팔로우 별점 점 사장님 친절하세요 반응 남기기 반응 남기기 방문 ",1
42227,"후평숲캠핑장",0," 요 번째 방문인증 수단영수증",0
42228,"휘명빌리지",4.4,"방문 키워드 통계 그래프 예시입니다",0
42229,"휘명빌리지",4.4," 현재 명 참여 명 이상 참여하면 방문 키워드 통계가 공개됩니다 리뷰 쓰기 ",1
42230,"휘명빌리지",4.4," 개 평점 명 참여 안내 만족도 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42231,"휘명빌리지",4.4," 리뷰 팔로우 굿 친절해요 반응 남기기 반응 남기기 방문 ",1
42232,"휘명빌리지",4.4,"화 화요 번째 방문인증 수단영수증 리뷰 사진 팔로우 별점 ",0
42233,"휘명빌리지",4.4," 점 좋아요",1
42234,"휘명빌리지",4.4," 반응 남기기 반응 남기기 방문 ",1
42235,"휘명빌리지",4.4," 요 번째 방문인증 수단영수증 리뷰 팔로우 별점 점 좋아요 반응 남기기 반응 남기기 방문 ",1
42236,"휘명빌리지",4.4," 요 번째 방문인증 수단영수증 내사랑 레오 리뷰 사진 팔로우 별점 점 좋아요 반응 남기기 반응 남기기 방문 ",1
42237,"휘명빌리지",4.4," 요 번째 방문인증 수단영수증",0
42238,"휴가든 카라반",0," 회 명 참여 깨끗해요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 바비큐 해먹기 좋아요 이 키워드를 선택한 인원 온수가 잘 나와요 이 키워드를 선택한 인원 더보기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42239,"휴가든 카라반",0," 수원댁 리뷰 사진 팔로우 목적 가족모임동행 아이 우연히 여행지를 영 로 선택하고 숙소를 찾는 도중에 정말 마음에 드는 카라반을 만났죠 도착하니 사장님께서 친절하게 나오셔서 주차도 안내해주시고 매력만점인 금동이랑 몽이가 함께 반겨줘서 정말 환영받는 기분이었죠 예약한 카라반 로 배정받고 들어가는순간",1
42240,"휴가든 카라반",0,"모든게 깔끔하게 정돈되어 있었고 사장님께서 많이 신경쓰고 관리하셨다는게 느껴졌죠",1
42241,"휴가든 카라반",0,"손님들 추울까봐 세심하게 난방도 신경써주시고 특히",1
42242,"휴가든 카라반",0,"이불이 깨끗하고 너무 좋아서 잠을 잘 잤습니다 여행다니면서 제 먼저 살펴보는게 침구류라서",1
42243,"휴가든 카라반",0,"경치좋은곳에서 편히 쉬고 그다음날 아침에 모닝커피도 주시는 센스 사장님 감사히 잘 마셨습니다",1
42244,"휴가든 카라반",0,"다음에 또 오고싶은 숙소예요",1
42245,"휴가든 카라반",0,"다들 후회없이 힐링하고 갈수 있는 곳 입니다",1
42246,"휴가든 카라반",0,"번창하세요",1
42247,"휴가든 카라반",0," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42248,"휴가든 카라반",0,"금 금요 번째 방문인증 수단영수증 챌리나 리뷰 사진 팔로워 테마 팔로우 동영상 썸네 동영상 썸네 동영상 썸네 객실명 카라반 목적 여행동행 연인 배우자 사장님도 친절하시고 강아지들도 친절해요",1
42249,"휴가든 카라반",0," 여유롭고 한적한 곳에서 조용하고 호젓하게 쉬기 좋은 것입니다 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42250,"휴가든 카라반",0,"화 화요 번째 방문인증 수단예약 어지간하면 리뷰 사진 팔로우 객실명 카라반 저녁에 도착했는데 야경도 이쁜 캠핑장이네요 리트리버 마리가 무척 반갑게 반겨줬구요 캠핑장과 카라반 내부 모두 크리스마스 분위기로 이쁘게 꾸며져 있구요 무엇보다도 위생걱정없도록 너무 깨끗하게 관리되어 있어서 좋았어요 재방문의사 있어요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42251,"휴가든 카라반",0," 요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 카라반 청결하고 침구 화장실 주방 완벽 친절하고 매 오고 싶은 곳입니다",1
42252,"휴가든 카라반",0," 영하 겨울이지만 하나도 춥지 않았습니다",0
42253,"휴가든 카라반",0," 운이 좋아서 같이 골든리트리버와 산책해서 더욱 행복했습니다",1
42254,"휴가든 카라반",0," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42255,"휴가든 카라반",0,"수 수요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 카라반 작 에 조용하고 편안하게 쉴 휴양지를 찾아 처음 방문하게 되었는데 우연히 인터넷 검색에서 발견한 휴가든 카라반의 매력을 느끼게 되었다",1
42256,"휴가든 카라반",0," 카라반 세 동이지만 오히려 여러개 붙어있는 타업체에 비해 개인 프라이버시 면에서 장점이 있으며 사장님의 병적 관리에 위생이나 주변 제반 시설의 관리가 우수한 편이고 친절한 고객응대 및 서비스가 장점인 곳이다",1
42257,"휴가든 카라반",0," 재방문의사 있으며 시간적 여유가 될 때마다 찾는 공간이다",1
42258,"휴가든 카라반",0," 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42259,"휴가든 카라반",0," 요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 카라반 조용하고 카라반도 개밖에 없어 편하게 쉴 수 있어서 좋았어요 사장님도 너무 친절하시고 놀거리도 많이 준비되어 있어 즐거운 시간 보냈어요 카라반도 너무 깨끗하고 기본 생활용품은 거의 다 준비되어 있어 좋았어요 그리고 서비스로 주신 커피도 너무 맛있었네요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42260,"휴가든 카라반",0," 요 번째 방문인증 수단예약 리뷰 사진 팔로우 오랜만에 편안한 쉼을 가졌어요 밖에서 자면 항상 찌뿌둥한데 이런게 하나도 없어서 신기한 곳이었어요 아이들이 너무 좋아해서 또 가고싶어하네요 사이트 간격이 넓어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42261,"휴가든 카라반",0,"수 수요 번째 방문인증 수단영수증 리뷰 사진 팔로우 다시 찾은 휴가든 카라반 넘 잘 쉬다 왔어요",1
42262,"휴가든 카라반",0," 지난번 방문했을 때보다 아기자기 한게 많아 졌어요 무엇보다 조용하고 깨끗해서 푹 쉬다 왔네요 감사합니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42263,"휴가든 카라반",0,"수 수요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 카라반 급하게 주말 여행으로 예약하고 갔는데 너무 좋은 시간 보내고 왔어요 분위기나 청결상태가 너무 좋았습니다 다육이 정원도 너무 이쁘고 금동이 몽이 강아지들도 귀엽고 모닝커피도 너무 맛있었습니다 퇴실할 때 추천해주신 식당도 너무 맛있게 잘먹고 돌아왔어요 급하게 갔지만 기억에 남을 정도로 하나 하나 다 힐링 포인트였습니다 다음에 꼭 재방문 하겠습니다 좋은 공간 제공해주셔서 정말 감사합니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42264,"휴가든 카라반",0,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 카라반 잘쉬다 왔어요 바람이 불긴했지만 아이들이 강아지들을 좋아했어요 잘 놀다갑니다 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42265,"휴가든 카라반",0,"금 금요 번째 방문인증 수단예약",1
42266,"휴가를 부탁해 캠핑장",4.89," 회 명 참여 깨끗해요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 온수가 잘 나와요 이 키워드를 선택한 인원 매너타임이 잘 지켜져요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 더보기 ",1
42267,"휴가를 부탁해 캠핑장",4.89," 개 평점 명 참여 안내 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
42268,"휴가를 부탁해 캠핑장",4.89," 보리스진네만 리뷰 사진 팔로우 동영상 썸네 객실명 또바기 목적 가족모임동행 부모님 친척 형제 펜션에서 가족 모임했어요 분위기 너무 좋고 사장님도 친절하게 맞아주셔서 푹쉬고 갑니다 가족들 모두 좋았다고 하네요 감사합니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42269,"휴가를 부탁해 캠핑장",4.89,"금 금요 번째 방문인증 수단예약 포비 리뷰 팔로우 객실명 캠핑 번사이트 목적 여행동행 연인 배우자 영 이라 공기느느정말 좋고 사모님이 관리를 정말 깨끗하게 잘하시는것같아요 다음에 또 방문할게요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42270,"휴가를 부탁해 캠핑장",4.89,"토 토요 번째 방문인증 수단예약 쭈니 리뷰 사진 팔로워 팔로우 객실명 캠핑 번사이트 목적 나들이동행 혼자 사이트 간격이 넓어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
42271,"휴가를 부탁해 캠핑장",4.89,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 너무 좋아서 세번째 왔어요",1
42272,"휴가를 부탁해 캠핑장",4.89," 이번엔 지인들과 왔는데 다들 대만족했어요 너무 친절하시고 깨끗하고 사진맛집입니다 밤에 별 쏟아지고 길건너 계곡도 너무 좋아요",1
42273,"휴가를 부탁해 캠핑장",4.89," 조금 시끄러웠을텐데 이해해주시고 아이들 사진도 찍어주셔서 감사했습니다",1
42274,"휴가를 부탁해 캠핑장",4.89," 내 봄되면 또 갈게요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
42275,"휴가를 부탁해 캠핑장",4.89," 요 번째 방문인증 수단영수증 김미옥 리뷰 사진 팔로우 객실명 캠핑 번사이트 사장님 너무 친절하세요 캠핑장도 잘 정돈되어있고 너무 좋아요 사이트사이도 넓고",1
